Corpus,File,Name,Verb,Age,Sent,Syntatic Object,Event or Object,Syntatic Object,Event or Object,Convergence,Comments,Comments,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],I'm goin make another one see,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],she can make one too,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],mm I'll make another one on the other side,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],how did I make it when it was like this first,,,,,0,,,
Brown,sarah124.xml,['Sarah'],make|makes|making|maked,['P4Y9M12D'],I can make it fly,,,,,0,,,
Brown,sarah125.xml,['Sarah'],make|makes|making|maked,['P4Y9M19D'],see if I can make you wink,wink,event,wink,event,event,,,
Brown,sarah125.xml,['Sarah'],make|makes|making|maked,['P4Y9M19D'],how you make a two Ann_Marie,two,object,AnnMarie,object,object,,,
Brown,sarah125.xml,['Sarah'],make|makes|making|maked,['P4Y9M19D'],now I'm goin make a valentine today,valentine,object,valentine,object,object,,,
Brown,sarah125.xml,['Sarah'],make|makes|making|maked,['P4Y9M19D'],I'll show you how to make a big whale,whale,object,whale,object,object,,,
Brown,sarah125.xml,['Sarah'],make|makes|making|maked,['P4Y9M19D'],I know how to make a big whale,whale,object,whale,object,object,,,
Brown,sarah125.xml,['Sarah'],make|makes|making|maked,['P4Y9M19D'],this how you make I know how to make mine,mine,pronoun,mine,pronoun,pronoun,,,
Brown,sarah126.xml,['Sarah'],make|makes|making|maked,['P4Y9M26D'],dat that's how you make a o,c,object,c,object,object,?,,
Brown,sarah126.xml,['Sarah'],make|makes|making|maked,['P4Y9M26D'],dis this what you make a dragon a,dragon,object,dragon,object,object,,,
Brown,sarah126.xml,['Sarah'],make|makes|making|maked,['P4Y9M26D'],now make de the eyes,eye,object,eyes,object,object,,,
Brown,sarah126.xml,['Sarah'],make|makes|making|maked,['P4Y9M26D'],what cha you make like dis this,,,,,0,?,,
Brown,sarah126.xml,['Sarah'],make|makes|making|maked,['P4Y9M26D'],like this you make it,,,,,0,,,
Brown,sarah126.xml,['Sarah'],make|makes|making|maked,['P4Y9M26D'],dis this how you make it,,,,,0,,,
Brown,sarah126.xml,['Sarah'],make|makes|making|maked,['P4Y9M26D'],will it make any good like this huh,,,good,,0,?,,
Brown,sarah127.xml,['Sarah'],make|makes|making|maked,['P4Y10M6D'],but I wanna make a carrot,carrot,object,carrot,object,object,,,
Brown,sarah127.xml,['Sarah'],make|makes|making|maked,['P4Y10M6D'],this is you  I'm goin make your girl over here,girl,object,girl,object,object,,,
Brown,sarah127.xml,['Sarah'],make|makes|making|maked,['P4Y10M6D'],first I'm gonna make ski,ski,object,ski,object,object,,,
Brown,sarah128.xml,['Sarah'],make|makes|making|maked,['P4Y10M21D'],want me to make a bunny,bunny,object,bunny,object,object,,,
Brown,sarah128.xml,['Sarah'],make|makes|making|maked,['P4Y10M21D'],now I will make a little hea,hea,object,hea,object,object,?,,
Brown,sarah128.xml,['Sarah'],make|makes|making|maked,['P4Y10M21D'],now I make the head,head,object,head,object,object,,,
Brown,sarah128.xml,['Sarah'],make|makes|making|maked,['P4Y10M21D'],where should I m make the head,head,object,head,object,object,,,
Brown,sarah128.xml,['Sarah'],make|makes|making|maked,['P4Y10M21D'],there make a moustache,moustache,object,moustache,object,object,,,
Brown,sarah128.xml,['Sarah'],make|makes|making|maked,['P4Y10M21D'],I put my make on,,,,,0,?,,
Brown,sarah129.xml,['Sarah'],make|makes|making|maked,['P4Y10M27D'],now I wanna make a couch,couch,object,couch,object,object,,,
Brown,sarah129.xml,['Sarah'],make|makes|making|maked,['P4Y10M27D'],is this how you make a couch,couch,object,couch,object,object,,,
Brown,sarah129.xml,['Sarah'],make|makes|making|maked,['P4Y10M27D'],is this how you make a couch,couch,object,couch,object,object,,,
Brown,sarah130.xml,['Sarah'],make|makes|making|maked,['P4Y11M4D'],ya know how to make a boat,boat,object,boat,object,object,,,
Brown,sarah130.xml,['Sarah'],make|makes|making|maked,['P4Y11M4D'],how do ya make a boat then,boat,object,boat,object,object,,,
Brown,sarah130.xml,['Sarah'],make|makes|making|maked,['P4Y11M4D'],I'll make s,s,object,s,object,object,?,,
Brown,sarah130.xml,['Sarah'],make|makes|making|maked,['P4Y11M4D'],see how I make my u,u,object,u,object,object,?,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],make a line then make a cross then go like that,cross,object,line/cross,object,object,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],I'm goin make a d,d,object,d,object,object,?,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],see how I make a d right,d,object,d,object,object,?,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],how you make a d now,d,object,d,object,object,?,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],make this how you make a d huh,d,object,d,object,object,?,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],that's how you make a d not a b,d,object,d,object,object,?,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],I have_to make a n to do it,n,object,n,object,object,?,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],how you make a six,six,object,six,object,object,?,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],you makes a two for me,two,object,two,object,object,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],like this you make a two,two,object,two,object,object,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],I know how to make a two,two,object,two,object,object,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],remember last year I knew how to make a two,two,object,two,object,object,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],I'm goin make somethin else,something,pronoun,something,pronoun,pronoun,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],how_come they they always make it like this,,,,,0,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],how_come I always make it like this,,,,,0,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],well I can make it like this,,,,,0,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],I maked made it like this,,,,,0,,,
Brown,sarah131.xml,['Sarah'],make|makes|making|maked,['P4Y11M13D'],but but you can make it like that straight,,,,,0,,,
Brown,sarah132.xml,['Sarah'],make|makes|making|maked,['P4Y11M19D'],I'm tryin a make a noise,noise,event,noise,event,event,,,
Brown,sarah132.xml,['Sarah'],make|makes|making|maked,['P4Y11M19D'],I'll better make the arms,arm,object,arm,object,object,,,
Brown,sarah132.xml,['Sarah'],make|makes|making|maked,['P4Y11M19D'],how you make arms,arm,object,arm,object,object,,,
Brown,sarah132.xml,['Sarah'],make|makes|making|maked,['P4Y11M19D'],now make the queen's hat,hat,object,hat,object,object,,,
Brown,sarah132.xml,['Sarah'],make|makes|making|maked,['P4Y11M19D'],not up here you make em huh,em,pronoun,em,pronoun,pronoun,,,
Brown,sarah132.xml,['Sarah'],make|makes|making|maked,['P4Y11M19D'],I'm goin make a little one so don't mind,one,pronoun,one,pronoun,pronoun,,,
Brown,sarah132.xml,['Sarah'],make|makes|making|maked,['P4Y11M19D'],right here you make dem them,them,pronoun,them,pronoun,pronoun,,,
Brown,sarah133.xml,['Sarah'],make|makes|making|maked,['P4Y11M26D'],oh you want me to make one of those fly_a_kites,kite,object,kite,object,object,,,
Brown,sarah133.xml,['Sarah'],make|makes|making|maked,['P4Y11M26D'],like this you make a kite,kite,object,kite,object,object,,,
Brown,sarah133.xml,['Sarah'],make|makes|making|maked,['P4Y11M26D'],if if you make the line it will,line,object,line,object,object,,,
Brown,sarah133.xml,['Sarah'],make|makes|making|maked,['P4Y11M26D'],if it make the line it will,line,object,line,object,object,,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],y know I can make a a this way,a,object,a,object,object,?,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],y know I can make a d,d,object,d,object,object,?,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],how you make a g,g,object,g,object,object,?,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],hey I could goin make space,space,object,space,object,object,,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],how you make a big star,star,object,star,object,object,,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],I'm goin make a star over here,star,object,star,object,object,,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],I have_to make a w,w,object,w,object,object,?,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],yeah it makes her,her,pronoun,her,pronoun,pronoun,,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],you can make somethin out o this,something,pronoun,something,pronoun,pronoun,,,
Brown,sarah135.xml,['Sarah'],make|makes|making|maked,['P5Y0M10D'],I'm goin make it,,,,,0,,,
Brown,sarah136.xml,['Sarah'],make|makes|making|maked,['P5Y0M16D'],I used to make em this way,em,pronoun,em,pronoun,pronoun,,,
Brown,sarah136.xml,['Sarah'],make|makes|making|maked,['P5Y0M16D'],how you make it now,,,,,0,,,
Brown,sarah136.xml,['Sarah'],make|makes|making|maked,['P5Y0M16D'],now I can make it this way,,,,,0,,,
Brown,sarah137.xml,['Sarah'],make|makes|making|maked,['P5Y0M25D'],how you make a airplane,airplane,object,airplane,object,object,,,
Brown,sarah137.xml,['Sarah'],make|makes|making|maked,['P5Y0M25D'],now make two lines like dat that,line,object,line,object,object,,,
Brown,sarah137.xml,['Sarah'],make|makes|making|maked,['P5Y0M25D'],oh  I forgot to make the sky,sky,object,sky,object,object,,,
Brown,sarah137.xml,['Sarah'],make|makes|making|maked,['P5Y0M25D'],now I'll make the water,water,object,water,object,object,,,
Brown,sarah137.xml,['Sarah'],make|makes|making|maked,['P5Y0M25D'],you make the windows,window,object,window,object,object,,,
Brown,sarah137.xml,['Sarah'],make|makes|making|maked,['P5Y0M25D'],well I can make a x,x,object,x,object,object,?,,
Brown,sarah137.xml,['Sarah'],make|makes|making|maked,['P5Y0M25D'],I make em like dis this,em,pronoun,em,pronoun,pronoun,,,
Brown,sarah137.xml,['Sarah'],make|makes|making|maked,['P5Y0M25D'],you make somethin,something,pronoun,something,pronoun,pronoun,,,
Brown,sarah137.xml,['Sarah'],make|makes|making|maked,['P5Y0M25D'],yeah make it,,,,,0,,,
Brown,sarah138.xml,['Sarah'],make|makes|making|maked,['P5Y0M30D'],in snow time you don't see the sun and you can make a snowman,snowman,object,snowman,object,object,,,
Brown,sarah138.xml,['Sarah'],make|makes|making|maked,['P5Y0M30D'],now the rainbow is gettin higher from the rain and everytime it gets higher it makes the sun come out,sun,object,sun,object,object,,,
Brown,sarah138.xml,['Sarah'],make|makes|making|maked,['P5Y0M30D'],how you goin make it,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,0,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
